prefix,source_text,target_text,weight,rewards
texttofact,"When year is 2017/01/01, the distribution of total number of marriages is uneven across all ethnic groups of grooms and brides. More specifically, the total number of marriages is 605.0 for Total Grooms, 487.8 for Malay Grooms, 75.4 for Indian Grooms, 41.8 for Other Grooms, 605.0 for Total Brides, 498.8 for Malay Brides, 60.8 for Indian Brides, 45.4 for Other Brides.","<type>distribution<subspace>year,2017/01/01<groupby>Ethnic Group of Grooms and Brides<measure>number of Marriages,avg<parameter><data>Total Grooms,605.0<data>Malay Grooms,487.8<data>Indian Grooms,75.4<data>Other Grooms,41.8<data>Total Brides,605.0<data>Malay Brides,498.8<data>Indian Brides,60.8<data>Other Brides,45.4",1,1
texttofact,"When year is 2015/01/01, the average number of arrested abusers is 19.5 for New, which is 11.0 lower than the 30.5 for Repeat.","<type>difference<subspace>year,2015/01/01<groupby>status<measure>number of arrested abusers,avg<focus>Repeat<focus>New<parameter>11.0<data>Repeat,30.5<data>New,19.5",1,1
texttofact,"When year is 2001/01/01, the distribution of total number of schools is uneven across all school types. More specifically, the total number of schools is 57.8 for Government, 19.25 for Govt-Aided, 2.67 for Independent, 0.0 for Specialised Independent, 0.0 for Specialised.","<type>distribution<subspace>year,2001/01/01<groupby>school type<measure>number of schools,avg<parameter><data>Government,57.8<data>Govt-Aided,19.25<data>Independent,2.6666666666666665<data>Specialised Independent,0.0<data>Specialised,0.0",1,1
texttofact,"When status is New, among most races, the average number of arrested abusers is 19.44 for Indian, 2.72 for Others, 56.89 for Malay. Chinese has the highest average number of arrested abusers, which is 59.61.","<type>extreme<subspace>status,New<groupby>race<measure>number of arrested abusers,avg<focus>Chinese<parameter>max,59.611111111111114<data>Indian,19.444444444444443<data>Others,2.7222222222222223<data>Malay,56.888888888888886",1,1
texttofact,"When country is Canada, the minimum bronze for most years is 10.0 in 2000/01/01, 15.0 in 2004/01/01, 5.0 in 2016/01/01, 6.0 in 2012/01/01. 2008/01/01 has the highest minimum bronze, at 22.0.","<type>extreme<subspace>Country,Canada<groupby>Year<measure>Bronze,min<focus>2008/01/01<parameter>max,22.0<data>2000/01/01,10.0<data>2004/01/01,15.0<data>2016/01/01,5.0<data>2012/01/01,6.0",1,1
texttofact,"When launch date is 2016/04/12, the average male percentage is 80.37 for MITx, which is 0 higher than the 80.37 for MITx.","<type>difference<subspace>launch date,2016/04/12<groupby>institution<measure>Male Percentage,avg<focus>MITx<focus>MITx<parameter>0<data>MITx,80.37<data>MITx,80.37",1,1
texttofact,"When calendar_year is 2016/01/01, the total amount of stamp duty assessed is 877228 for Buyer's Stamp Duty, 948089 for Additional Buyer's Stamp Duty, 18235 for Seller's Stamp Duty. The total amount of stamp duty assessed of each type of stamp duty is unequal across the board.","<type>distribution<subspace>calendar_year,2016/01/01<groupby>type of stamp duty<measure>amount of stamp duty assessed,sum<parameter><data>Buyer's Stamp Duty,877228<data>Additional Buyer's Stamp Duty,948089<data>Seller's Stamp Duty,18235",1,1
texttofact,"When car body style is Station wagons, number of vehicles has an average value of 105715.64.","<type>value<subspace>car body style,Station wagons<measure>number of vehicles,avg<parameter>105715.64",1,1
texttofact,"When year is 2019/01/01, the average number of arrested abusers is 0.5 for Female, which is 10.5 lower than the 11.0 for Male.","<type>difference<subspace>year,2019/01/01<groupby>gender<measure>number of arrested abusers,avg<focus>Male<focus>Female<parameter>10.5<data>Male,11.0<data>Female,0.5",1,1
texttofact,"When calendar_year is 2013/01/01, the top 3 types of stamp duty ordered by total amount of stamp duty assessed are Additional Buyer's Stamp Duty at 1502213, Buyer's Stamp Duty at 1155999, Seller's Stamp Duty at 48554.","<type>rank<subspace>calendar_year,2013/01/01<groupby>type of stamp duty<measure>amount of stamp duty assessed,sum<parameter>Additional Buyer's Stamp Duty,Buyer's Stamp Duty,Seller's Stamp Duty<data>Seller's Stamp Duty,48554<data>Buyer's Stamp Duty,1155999<data>Additional Buyer's Stamp Duty,1502213",1,1
texttofact,"When month is 10/01/19, weight classes are divided into 9 groups, including 1000 - 1499, 1500 - 1999, 2000 - 2499, 2500 - 2999, 3000 - 3499, 3500 - 3999, 4000 - 4499, 4500 - 4999, Less Than 1000.","<type>categorization<subspace>month,10/01/19<groupby>weight class<parameter>1000 - 1499,1500 - 1999,2000 - 2499,2500 - 2999,3000 - 3499,3500 - 3999,4000 - 4499,4500 - 4999,Less than 1000",1,1
texttofact,"When year is 2017/01/01, the average sales percentage of other pharmacy services  for most seasons is 0.6 for Spring, 0.62 for Summer, 0.61 for Fall. The average sales percentage of other pharmacy services  of Winter is 0.62, which is an aberration in comparison to other seasons.","<type>outlier<subspace>Year,2017/01/01<groupby>Season<measure>Sales percentage of other pharmacy services ,avg<focus>winter<parameter>0.62<data>spring,0.5990833333333333<data>summer,0.617<data>fall,0.6091666666666666",1,1
texttofact,"When type of measure is Actual, there are 24 categories of ministries, including Attorney-General's Chambers, Auditor-General's Office, Cabinet Office, Civil List, Communications and Information, Culture, Community and Youth, Defence, Education, Finance, Foreign Affairs, Health, Home Affairs, Judicature, Law, Manpower, National Development, Parliament, Presidential Councils, Prime Minister's Office, Public Service Commission, Social and Family Development, Sustainability and the Environment, Trade and Industry, Transport.","<type>categorization<subspace>type of measure,Actual<groupby>ministry<parameter>Attorney-General's Chambers,Auditor-General's Office,Cabinet Office,Civil List,Communications and Information,Culture, Community and Youth,Defence,Education,Finance,Foreign Affairs,Health,Home Affairs,Judicature,Law,Manpower,National Development,Parliament,Presidential Councils,Prime Minister's Office,Public Service Commission,Social and Family Development,Sustainability and the Environment,Trade and Industry,Transport",1,1
texttofact,"When brand is Volkswagen, 2007/01/01, 2008/01/01, 2009/01/01, 2010/01/01, 2011/01/01 are among the 5 types of years.","<type>categorization<subspace>Brand,Volkswagen<groupby>Year<parameter>2007/01/01,2008/01/01,2009/01/01,2010/01/01,2011/01/01",1,1
texttofact,"When year is 2015/01/01, the average number of drug abusers of 60 & Above is 56.5, which is 470.0 lower than the 20-29 average of 526.5.","<type>difference<subspace>year,2015/01/01<groupby>age group<measure>number of drug abusers,avg<focus>20-29<focus>60 & Above<parameter>470.0<data>20-29,526.5<data>60 & Above,56.5",1,1
texttofact,"When state is Arizona, 49.53% of the total votes come from Biden.","<type>proportion<subspace>state,Arizona<groupby>candidates<measure>votes,sum<focus>Biden<parameter>49.53%",1,1
texttofact,"When year is 2014/01/01, the average gross enrollment ratio of Gross Enrolment Ratio is 0.92, which is 0.04 lower than the Combined Gross Enrolment Ratio average of 0.96.","<type>difference<subspace>year,2014/01/01<groupby>category<measure>gross enrollment ratio,avg<focus>COMBINED GROSS ENROLMENT RATIO<focus>GROSS ENROLMENT RATIO<parameter>0.04<data>COMBINED GROSS ENROLMENT RATIO,0.9625<data>GROSS ENROLMENT RATIO,0.9213333333333334",1,1
texttofact,"When year is 2016/01/01, the average total number of employee is 151892.0 for Banking, Credit or Financial, 178996.0 for Government or Military, 331775.0 for Medical or Healthcare, 420822.0 for Educational. The average total number of employee of Business is 482791, the highest across all industries.","<type>extreme<subspace>Year,2016/01/01<groupby>Industry<measure>Total number of employee,avg<focus>Business<parameter>max,482791<data>Banking, Credit or Financial,151892.0<data>Government or Military,178996.0<data>Medical or Healthcare,331775.0<data>Educational,420822.0",1,1
texttofact,"When race is Group C, the average reading score of High School is 64.42, which is 11.25 lower than the Bachelor's Degree average of 75.67.","<type>difference<subspace>race,group C<groupby>parental level of education<measure>reading score,avg<focus>bachelor's degree<focus>high school<parameter>11.25<data>bachelor's degree,75.675<data>high school,64.421875",1,1
texttofact,"When country is Scandinavia, the average value of number of departures is 8219.64.","<type>value<subspace>Country,Scandinavia<measure>Number of Departures,avg<parameter>8219.64",1,1
texttofact,"When sector is Households, the average electric energy consumption is 6092.46 in 2005/01/01, and in 2020/01/01, it is 4861.23. In general, the average electric energy consumption is increasing over years.","<type>trend<subspace>sector,Households<groupby>year<measure>electric energy consumption,avg<parameter>increasing<data>2005/01/01,6092.46<data>2020/01/01,4861.229678",1,1
texttofact,"When launch date is 2015/10/27, the average median hours for certification is 28.48.","<type>value<subspace>launch date,2015/10/27<measure>Median Hours for Certification,avg<parameter>28.48",1,1
texttofact,"When year is 2018/01/01, there are 2 categories of genders, including Female, Male.","<type>categorization<subspace>year,2018/01/01<groupby>gender<parameter>Female,Male",1,1
texttofact,"When year is 1997/01/01, the average gross enrollment ratio for most levels of education is 0.43 for Tertiary Education, 0.88 for All Levels, 0.97 for Primary Education. Secondary Education has the highest average gross enrollment ratio, at 0.98.","<type>extreme<subspace>year,1997/01/01<groupby>level of education<measure>gross enrollment ratio,avg<focus>SECONDARY EDUCATION<parameter>max,0.976<data>TERTIARY EDUCATION,0.4315<data>ALL LEVELS,0.875<data>PRIMARY EDUCATION,0.9684999999999999",1,1
texttofact,"When year is 2015/01/01, the total sales is 78439.0 for Gucci, 93420.0 for Saint Laurent, 77778.0 for Bottega Veneta, 88527.0 for Other Houses, 71578.0 for Other Sport and Lifestyle Brands. The total sales of each brand is unequal across the board.","<type>distribution<subspace>Year,2015/01/01<groupby>Brand<measure>Sales,avg<parameter><data>Gucci,78439.0<data>Saint Laurent,93420.0<data>Bottega Veneta,77778.0<data>Other houses,88527.0<data>Other sport and lifestyle brands,71578.0",1,1
texttofact,"When year is 2012/01/01, the average number of two wheelers is 2853.0 for China, 2984.25 for Brazil, 3069.17 for Russia. The average number of two wheelers of India is 3283.83, the highest across all countries.","<type>extreme<subspace>Year,2012/01/01<groupby>Country<measure>Number of Two wheelers,avg<focus>India<parameter>max,3283.8333333333335<data>China,2853.0<data>Brazil,2984.25<data>Russia,3069.1666666666665",1,1
texttofact,"When race is Group C, the average reading score is 64.42 for High School, which is 11.25 lower than the 75.67 for Bachelor's Degree.","<type>difference<subspace>race,group C<groupby>parental level of education<measure>reading score,avg<focus>bachelor's degree<focus>high school<parameter>11.25<data>bachelor's degree,75.675<data>high school,64.421875",1,1
texttofact,"When country is China, number of new confirmed cases has an average value of 24.35.","<type>value<subspace>Country,China<measure>number of new confirmed cases,avg<parameter>24.35",1,1
texttofact,"When year is 2015/01/01, 93.72% of the total number of home care visits come from Home Nursing.","<type>proportion<subspace>year,2015/01/01<groupby>type<measure>number of home care visits,sum<focus>Home Nursing<parameter>93.72%",1,1
texttofact,"When year is 1982/01/01, the total enrollment is 951.5 for Junior College 1, 1008.17 for Junior College 2, 368.33 for Pre-University 1, 356.83 for Pre-University 2, 421.67 for Pre-University 3. The total enrollment of each level is unequal across the board.","<type>distribution<subspace>year,1982/01/01<groupby>level<measure>enrollment,avg<parameter><data>Junior College 1,951.5<data>Junior College 2,1008.1666666666666<data>Pre-University 1,368.3333333333333<data>Pre-University 2,356.8333333333333<data>Pre-University 3,421.6666666666667",1,1
texttofact,"When year is 2000/01/01, Females, Males are among the 2 types of genders.","<type>categorization<subspace>year,2000/01/01<groupby>gender<parameter>Females,Males",1,1
texttofact,"When ministry is Foreign Affairs, 89.51% of the total number of new hires come from Actual.","<type>proportion<subspace>ministry,Foreign Affairs<groupby>type of measure<measure>number of new hires,sum<focus>Actual<parameter>89.51%",1,1
texttofact,"When industry is Marketing, 49.02% of the total survival time come from Lack of Business Model.","<type>proportion<subspace>industry,Marketing<groupby>cause of failure<measure>survival time,sum<focus>Lack of business model<parameter>49.02%",1,1
texttofact,"When region is AFRICA, number of arrivals has an average value of 872.39.","<type>value<subspace>region,AFRICA<measure>number of arrivals,avg<parameter>872.39",1,1
texttofact,"When location is Sichuan, 17.62% of the total survival time come from Enterprise Service.","<type>proportion<subspace>location,Sichuan<groupby>industry<measure>survival time,sum<focus>Enterprise Service<parameter>17.62%",1,1
texttofact,"When year is 2014/01/01, the 5 age grou[s with the highest average number of active member are >40 - 45 at 237410.0, >35 - 40 at 236630.0, >30 - 35 at 235740.0, Above 60 at 232080.0, >25 - 30 at 217610.0.","<type>rank<subspace>year,2014/01/01<groupby>age grou[<measure>number of active member,avg<parameter>>40 - 45,>35 - 40,>30 - 35,Above 60,>25 - 30,>45 - 50,>50 - 55,>55 - 60,>20 - 25,Up to 20,Not specified<data>Not specified,20.0<data>Up to 20,56790.0<data>>20 - 25,129360.0<data>>55 - 60,178320.0<data>>50 - 55,209850.0<data>>45 - 50,217160.0<data>>25 - 30,217610.0<data>Above 60,232080.0<data>>30 - 35,235740.0<data>>35 - 40,236630.0<data>>40 - 45,237410.0",1,1
